symbol,timestamp,best_bid_price,best_bid_qty,best_ask_price,best_ask_qty
LTCUSDT,2025-03-16 03:31:18.229,92.08,182.936,92.09,0.17
ETHUSDT,2025-03-16 03:54:34.268,1928.51,32.7405,1928.52,44.7566
LTCUSDT,2025-03-15 18:54:11.242,93.22,31.061,93.23,43.473
BNBUSDT,2025-03-16 00:13:50.163,618.83,1.748,618.84,29.085
XRPUSDT,2025-03-15 23:19:55.097,2.3896,2509.0,2.3897,5650.0
BTCUSDT,2025-03-15 20:02:04.456,84382.9,3.05201,84382.91,0.31464
BTCUSDT,2025-03-15 21:26:09.918,84323.1,2.02274,84323.11,0.37892
BTCUSDT,2025-03-15 18:40:54.884,84298.16,2.7813,84298.17,0.90539
ETHUSDT,2025-03-16 04:13:39.856,1927.51,97.4656,1927.52,29.8686
LTCUSDT,2025-03-16 03:05:01.027,91.66,168.374,91.67,0.537
XRPUSDT,2025-03-16 04:11:39.400,2.3891,9551.0,2.3892,380.0
LTCUSDT,2025-03-16 04:31:48.483,92.31,78.335,92.32,108.611
BTCUSDT,2025-03-16 06:25:22.870,84334.07,0.169,84334.08,7.03847
BTCUSDT,2025-03-16 00:13:50.158,84351.67,0.81758,84351.68,3.79383
BNBUSDT,2025-03-15 22:48:44.848,616.55,0.66,616.56,36.973
ETHUSDT,2025-03-16 05:05:00.064,1928.48,31.1949,1928.49,22.2759
ETHUSDT,2025-03-16 06:56:30.806,1930.0,26.74,1930.01,82.1742
LTCUSDT,2025-03-16 00:22:52.960,92.27,50.194,92.28,31.349
BNBUSDT,2025-03-16 03:36:26.374,610.8,8.501,610.81,10.951
ETHUSDT,2025-03-16 00:58:12.964,1932.04,33.3893,1932.05,32.3539
LTCUSDT,2025-03-15 23:45:27.217,92.33,65.361,92.34,3.959
BTCUSDT,2025-03-16 03:16:05.250,84034.12,4.64237,84034.13,0.36315
BTCUSDT,2025-03-16 02:10:45.400,83825.16,1.58361,83825.17,7.73865
XRPUSDT,2025-03-16 06:39:25.977,2.3953,4385.0,2.3954,9974.0
BNBUSDT,2025-03-15 22:26:25.003,617.84,2.539,617.85,14.107
BNBUSDT,2025-03-16 05:19:03.961,608.16,1.006,608.17,27.54
XRPUSDT,2025-03-16 03:45:29.210,2.3798,17126.0,2.3799,856.0
BNBUSDT,2025-03-15 23:55:29.607,619.67,4.109,619.68,13.489
BTCUSDT,2025-03-16 04:58:58.603,84414.29,1.02251,84414.3,5.30205
XRPUSDT,2025-03-16 02:59:59.638,2.371,8522.0,2.3711,11095.0
BTCUSDT,2025-03-15 23:18:54.876,84317.36,7.12335,84317.37,0.59094
BTCUSDT,2025-03-16 01:08:15.941,84199.99,5.94219,84200.0,3.2235
XRPUSDT,2025-03-16 07:09:34.477,2.3718,4284.0,2.3719,2603.0
ETHUSDT,2025-03-15 21:55:42.385,1951.09,14.4686,1951.1,8.4756
XRPUSDT,2025-03-16 00:38:03.992,2.3937,4871.0,2.3938,12422.0
ETHUSDT,2025-03-16 01:23:24.974,1928.98,40.5885,1928.99,14.9963
LTCUSDT,2025-03-16 01:05:15.210,92.56,15.231,92.57,161.516
BNBUSDT,2025-03-16 03:56:34.755,608.8,2.135,608.81,9.068
XRPUSDT,2025-03-15 23:36:25.180,2.3897,4735.0,2.3898,6552.0
BNBUSDT,2025-03-15 23:03:51.096,616.96,8.841,616.97,13.335
ETHUSDT,2025-03-15 23:43:26.775,1939.65,26.1002,1939.66,67.5854
ETHUSDT,2025-03-15 22:27:25.250,1944.63,6.03,1944.64,94.5747
BNBUSDT,2025-03-15 19:39:42.219,611.59,11.423,611.6,0.591
BTCUSDT,2025-03-16 02:05:44.028,83894.45,1.84935,83894.46,2.25098
BTCUSDT,2025-03-16 00:08:34.919,84312.17,2.31167,84312.18,1.36674
BNBUSDT,2025-03-16 03:17:05.479,610.88,2.369,610.89,22.517
ETHUSDT,2025-03-16 00:26:53.837,1938.59,52.7929,1938.6,2.4928
BNBUSDT,2025-03-16 06:09:18.672,606.95,21.525,606.96,5.925
BNBUSDT,2025-03-15 22:30:25.900,617.31,9.348,617.32,14.114
ETHUSDT,2025-03-15 22:44:43.848,1940.5,59.5853,1940.51,73.3796
LTCUSDT,2025-03-16 04:17:41.118,92.53,261.641,92.54,1.819
BTCUSDT,2025-03-15 19:34:26.462,84227.88,0.36269,84227.89,6.41235
BNBUSDT,2025-03-15 21:39:37.611,619.26,1.15,619.27,7.947
BTCUSDT,2025-03-15 21:07:41.598,84418.44,4.57581,84418.45,0.83917
BTCUSDT,2025-03-15 19:42:42.984,84240.08,2.06474,84240.09,1.48204
BTCUSDT,2025-03-16 02:08:44.723,83777.09,2.91531,83777.1,0.33984
BNBUSDT,2025-03-15 23:07:52.050,616.5,0.132,616.51,15.995
ETHUSDT,2025-03-16 04:57:58.309,1927.04,46.7111,1927.05,18.5004
XRPUSDT,2025-03-16 03:35:26.111,2.3814,6774.0,2.3815,7874.0
BTCUSDT,2025-03-16 02:16:46.837,83877.42,4.7297,83877.43,0.34347
XRPUSDT,2025-03-15 19:22:22.793,2.4,1956.0,2.4001,4013.0
LTCUSDT,2025-03-16 00:25:53.624,92.54,0.704,92.55,60.329
LTCUSDT,2025-03-15 22:16:22.728,93.38,29.038,93.39,40.433
XRPUSDT,2025-03-15 21:49:40.669,2.4121,16949.0,2.4122,1273.0
ETHUSDT,2025-03-15 22:03:58.721,1951.23,21.9943,1951.24,30.2633
BTCUSDT,2025-03-15 22:57:47.798,84400.0,3.94225,84400.01,5.32618
XRPUSDT,2025-03-16 00:44:07.335,2.397,11109.0,2.3971,3394.0
BTCUSDT,2025-03-16 03:09:01.973,84061.41,1.984,84061.42,4.02709
ETHUSDT,2025-03-15 20:55:38.567,1943.18,0.1266,1943.19,125.2076
BTCUSDT,2025-03-16 01:59:42.577,83869.31,0.98376,83869.32,0.68169
BNBUSDT,2025-03-16 03:05:01.025,610.39,14.093,610.4,61.961
LTCUSDT,2025-03-16 04:28:47.772,92.3,168.47,92.31,49.094
BTCUSDT,2025-03-16 04:52:57.134,84325.86,1.88,84325.87,4.55227
ETHUSDT,2025-03-15 19:02:15.631,1930.21,27.7385,1930.22,44.3698
BNBUSDT,2025-03-15 23:45:27.215,618.47,48.155,618.48,0.198
LTCUSDT,2025-03-16 03:17:05.482,91.82,81.182,91.83,39.052
BTCUSDT,2025-03-16 00:31:02.284,84268.8,6.45751,84268.81,0.63439
BNBUSDT,2025-03-16 03:08:01.749,609.99,52.007,610.0,132.638
XRPUSDT,2025-03-15 19:48:52.101,2.4058,19440.0,2.4059,6994.0
XRPUSDT,2025-03-15 23:37:25.399,2.3898,19402.0,2.3899,3240.0
LTCUSDT,2025-03-16 02:34:53.056,91.76,149.417,91.77,0.173
BTCUSDT,2025-03-16 03:47:29.703,84207.19,2.69233,84207.2,1.78247
BNBUSDT,2025-03-16 04:31:48.480,607.92,9.275,607.93,23.377
XRPUSDT,2025-03-16 03:46:29.460,2.3795,6876.0,2.3796,19293.0
BNBUSDT,2025-03-15 20:26:00.639,612.99,31.881,613.0,1.289
XRPUSDT,2025-03-15 23:11:53.007,2.3957,8048.0,2.3958,7320.0
ETHUSDT,2025-03-16 01:49:39.720,1926.75,35.1141,1926.76,20.8585
ETHUSDT,2025-03-15 21:18:08.034,1942.69,39.1278,1942.7,21.608
LTCUSDT,2025-03-16 03:36:26.377,92.23,147.874,92.24,0.235
BNBUSDT,2025-03-16 01:17:19.271,615.98,1.413,615.99,6.231
BNBUSDT,2025-03-15 20:14:43.432,613.29,18.32,613.3,0.747
BTCUSDT,2025-03-15 21:09:45.842,84400.86,0.65259,84400.87,7.83143
LTCUSDT,2025-03-16 05:57:14.777,92.53,118.411,92.54,2.637
LTCUSDT,2025-03-16 00:45:07.570,92.55,133.059,92.56,0.772
XRPUSDT,2025-03-15 21:14:05.664,2.4158,7991.0,2.4159,9692.0
BTCUSDT,2025-03-16 02:17:47.076,83805.54,1.25718,83805.55,7.03736
ETHUSDT,2025-03-16 05:53:12.211,1931.34,147.7296,1931.35,1.6924
BTCUSDT,2025-03-16 06:49:28.623,84275.79,3.68408,84275.8,2.40355
XRPUSDT,2025-03-16 03:44:28.982,2.3789,13657.0,2.379,7442.0
XRPUSDT,2025-03-15 19:09:17.542,2.4001,3675.0,2.4002,7109.0
BTCUSDT,2025-03-16 00:21:52.709,84284.62,2.44479,84284.63,5.22469
ETHUSDT,2025-03-15 19:06:16.588,1929.99,9.5499,1930.0,91.6902
ETHUSDT,2025-03-15 21:11:46.309,1944.5,128.4797,1944.51,2.8425
BNBUSDT,2025-03-16 01:53:40.929,611.94,10.155,611.95,5.768
ETHUSDT,2025-03-16 00:57:12.744,1933.23,25.0102,1933.24,30.4454
BNBUSDT,2025-03-16 00:33:02.737,619.18,6.101,619.19,7.827
XRPUSDT,2025-03-16 02:14:46.380,2.3689,5983.0,2.369,5557.0
XRPUSDT,2025-03-16 00:35:03.250,2.3945,6134.0,2.3946,4165.0
LTCUSDT,2025-03-15 20:54:38.297,93.11,52.292,93.12,26.036
LTCUSDT,2025-03-16 00:41:06.358,92.63,42.536,92.64,22.396
XRPUSDT,2025-03-15 23:33:24.459,2.3839,16471.0,2.384,3172.0
LTCUSDT,2025-03-15 18:44:55.781,93.11,49.182,93.12,20.836
XRPUSDT,2025-03-16 05:31:06.786,2.3917,3720.0,2.3918,1425.0
BTCUSDT,2025-03-16 03:15:04.996,84019.99,0.465,84020.0,6.52599
XRPUSDT,2025-03-15 21:20:08.533,2.4106,6560.0,2.4107,19996.0
BNBUSDT,2025-03-15 20:51:37.590,614.85,28.601,614.86,0.027
LTCUSDT,2025-03-16 06:22:22.200,92.51,0.057,92.52,112.442
XRPUSDT,2025-03-15 21:44:38.777,2.4142,779.0,2.4143,3414.0
XRPUSDT,2025-03-15 23:14:53.678,2.397,997.0,2.3971,14091.0
XRPUSDT,2025-03-15 20:09:41.106,2.4078,3715.0,2.4079,2449.0
XRPUSDT,2025-03-16 05:59:15.269,2.3924,817.0,2.3925,7678.0
BNBUSDT,2025-03-15 21:10:46.053,617.6,2.923,617.61,23.92
XRPUSDT,2025-03-16 04:53:57.357,2.3822,2612.0,2.3823,31474.0
BNBUSDT,2025-03-16 03:34:25.880,611.11,24.201,611.12,5.409
ETHUSDT,2025-03-15 22:37:41.408,1944.56,21.1535,1944.57,38.6144
XRPUSDT,2025-03-16 01:26:31.376,2.4039,13443.0,2.404,419.0
BNBUSDT,2025-03-16 04:35:49.429,606.81,11.583,606.82,0.287
XRPUSDT,2025-03-15 20:21:59.701,2.414,11629.0,2.4141,9610.0
BTCUSDT,2025-03-15 19:27:24.048,84235.58,0.1147,84235.59,9.36126
XRPUSDT,2025-03-15 19:32:26.006,2.4015,18.0,2.4016,12429.0
XRPUSDT,2025-03-16 04:25:47.079,2.3885,7551.0,2.3886,10349.0
BNBUSDT,2025-03-16 01:32:32.707,614.51,7.868,614.52,8.137
LTCUSDT,2025-03-16 00:04:33.808,92.32,52.066,92.33,27.193
XRPUSDT,2025-03-16 04:26:47.327,2.3862,8133.0,2.3863,7299.0
ETHUSDT,2025-03-16 04:40:53.335,1925.6,12.6473,1925.61,83.803
ETHUSDT,2025-03-16 05:52:11.866,1930.65,334.066,1930.66,0.237
BTCUSDT,2025-03-16 05:29:06.314,84406.42,5.29472,84406.43,0.00178
LTCUSDT,2025-03-16 01:42:38.076,92.02,57.51,92.03,3.83
LTCUSDT,2025-03-16 05:52:11.868,92.46,10.945,92.47,102.221
ETHUSDT,2025-03-16 01:39:37.363,1923.73,53.0888,1923.74,8.4586
BNBUSDT,2025-03-15 19:14:20.893,612.96,14.461,612.97,2.846
LTCUSDT,2025-03-15 18:43:55.559,92.98,62.186,92.99,0.343
BTCUSDT,2025-03-16 02:48:57.075,84020.62,3.16763,84020.63,2.05265
BTCUSDT,2025-03-16 06:04:16.496,84380.0,3.82079,84380.01,1.18396
BTCUSDT,2025-03-16 00:01:32.995,84362.0,1.39669,84362.01,2.73749
ETHUSDT,2025-03-16 00:51:10.932,1937.74,57.5618,1937.75,13.502
ETHUSDT,2025-03-15 21:45:39.043,1948.48,0.0135,1948.49,33.9897
BTCUSDT,2025-03-16 04:37:50.147,84309.81,7.80906,84309.82,0.35556
XRPUSDT,2025-03-16 02:41:54.676,2.3807,49885.0,2.3808,17738.0
XRPUSDT,2025-03-15 19:56:02.976,2.3999,1215.0,2.4,2928.0
LTCUSDT,2025-03-16 06:56:30.809,92.42,26.282,92.43,58.11
BTCUSDT,2025-03-16 05:12:01.973,84320.55,7.56672,84320.56,2.89816
BTCUSDT,2025-03-16 01:49:39.717,84041.91,1.94878,84041.92,0.99309
XRPUSDT,2025-03-15 19:36:26.896,2.4009,12596.0,2.401,4290.0
LTCUSDT,2025-03-16 01:18:19.510,92.54,82.146,92.55,13.078
BTCUSDT,2025-03-15 19:24:23.231,84225.98,3.69733,84225.99,0.89621
ETHUSDT,2025-03-16 01:24:25.965,1929.94,7.4445,1929.95,117.5861
XRPUSDT,2025-03-15 19:54:02.522,2.4019,18216.0,2.402,3947.0
XRPUSDT,2025-03-16 02:30:50.342,2.3727,6064.0,2.3728,14548.0
XRPUSDT,2025-03-16 04:01:36.221,2.3831,1810.0,2.3832,6144.0
ETHUSDT,2025-03-16 05:39:08.739,1931.93,32.2122,1931.94,56.2947
LTCUSDT,2025-03-15 22:43:43.631,93.04,45.282,93.05,19.207
BTCUSDT,2025-03-16 03:24:07.104,84106.03,3.53848,84106.04,1.07477
BNBUSDT,2025-03-15 20:08:40.876,614.06,1.28,614.07,15.954
BNBUSDT,2025-03-16 03:51:32.339,609.95,4.928,609.96,63.006
BNBUSDT,2025-03-15 20:54:38.295,615.0,23.826,615.01,0.024
ETHUSDT,2025-03-16 02:46:56.596,1923.65,9.8091,1923.66,58.3109
BTCUSDT,2025-03-15 22:42:43.405,84349.49,0.00572,84349.5,5.61826
XRPUSDT,2025-03-15 23:20:55.324,2.3887,9538.0,2.3888,15697.0
BTCUSDT,2025-03-16 06:59:31.591,84228.0,2.0721,84228.01,3.99417
ETHUSDT,2025-03-16 04:54:57.606,1926.02,0.0308,1926.03,89.6191
BTCUSDT,2025-03-15 20:44:20.342,84381.74,3.45895,84381.75,0.58503
LTCUSDT,2025-03-15 21:20:08.534,93.06,18.338,93.07,89.703
BNBUSDT,2025-03-16 04:22:45.849,608.8,10.959,608.81,11.124
XRPUSDT,2025-03-16 03:40:28.044,2.3821,3515.0,2.3822,6248.0
BTCUSDT,2025-03-15 20:33:03.547,84358.36,1.71124,84358.37,5.042
ETHUSDT,2025-03-15 22:12:19.094,1950.31,58.6003,1950.32,0.2156
BNBUSDT,2025-03-15 23:02:50.862,616.31,17.467,616.32,5.153
XRPUSDT,2025-03-16 06:07:18.179,2.3892,8668.0,2.3893,218.0
BTCUSDT,2025-03-15 22:50:45.356,84377.53,1.01782,84377.54,3.59455
LTCUSDT,2025-03-15 21:11:46.311,93.15,106.561,93.16,17.762
BNBUSDT,2025-03-15 23:49:28.199,618.41,0.878,618.42,24.484
XRPUSDT,2025-03-16 00:25:53.622,2.3903,18424.0,2.3904,3251.0
LTCUSDT,2025-03-15 21:40:37.858,93.4,47.511,93.41,2.114
BNBUSDT,2025-03-16 01:42:38.074,613.55,1.394,613.56,26.363
ETHUSDT,2025-03-16 01:21:20.215,1929.53,10.4964,1929.54,91.0191
BNBUSDT,2025-03-15 21:55:42.388,618.1,0.429,618.11,5.17
ETHUSDT,2025-03-16 02:06:44.239,1920.95,25.8554,1920.96,44.2284
BNBUSDT,2025-03-16 02:00:42.795,612.44,36.284,612.45,0.976
XRPUSDT,2025-03-15 23:39:25.836,2.3882,12205.0,2.3883,6400.0
LTCUSDT,2025-03-16 07:01:32.047,92.34,72.928,92.35,12.73
XRPUSDT,2025-03-16 03:33:25.656,2.3795,18.0,2.3796,17939.0
XRPUSDT,2025-03-16 05:36:08.036,2.3896,8220.0,2.3897,2106.0
LTCUSDT,2025-03-15 20:20:59.485,93.39,0.67,93.4,94.099
ETHUSDT,2025-03-16 06:08:18.384,1929.97,44.3206,1929.98,72.9485
XRPUSDT,2025-03-15 21:23:09.252,2.4105,8719.0,2.4106,4498.0
ETHUSDT,2025-03-15 18:42:55.330,1931.66,20.3886,1931.67,39.9574
LTCUSDT,2025-03-16 06:14:19.844,92.42,261.563,92.43,0.221
BTCUSDT,2025-03-16 00:06:34.240,84319.65,0.0523,84319.66,5.0371
ETHUSDT,2025-03-15 22:34:26.886,1945.82,116.1375,1945.83,0.4409
ETHUSDT,2025-03-15 19:07:17.100,1929.99,28.371,1930.0,8.5964
BTCUSDT,2025-03-15 23:11:53.003,84323.59,2.13718,84323.6,3.84419
LTCUSDT,2025-03-16 00:55:11.854,92.62,458.07,92.63,41.703
LTCUSDT,2025-03-16 05:30:06.552,92.45,75.816,92.46,1.555
BTCUSDT,2025-03-15 20:13:43.184,84413.85,2.75861,84413.86,1.44488
BNBUSDT,2025-03-16 06:06:17.952,607.61,0.507,607.62,34.505
XRPUSDT,2025-03-16 04:05:37.228,2.3877,12319.0,2.3878,4022.0
BTCUSDT,2025-03-16 00:44:07.330,84279.58,0.52844,84279.59,7.81638
LTCUSDT,2025-03-16 00:31:02.290,92.48,22.09,92.49,65.188
LTCUSDT,2025-03-15 22:00:43.585,93.45,64.823,93.46,9.36
LTCUSDT,2025-03-15 21:52:41.358,93.29,1.792,93.3,47.189
ETHUSDT,2025-03-16 07:18:37.579,1924.58,36.4953,1924.59,15.2113
LTCUSDT,2025-03-16 00:59:13.228,92.45,96.139,92.46,12.039
LTCUSDT,2025-03-15 22:01:57.794,93.43,58.816,93.44,38.098
XRPUSDT,2025-03-16 04:56:58.097,2.3842,3578.0,2.3843,23524.0
ETHUSDT,2025-03-16 02:09:44.959,1918.65,2.8821,1918.66,97.9882
XRPUSDT,2025-03-15 23:06:51.813,2.4026,2594.0,2.4027,6923.0
BNBUSDT,2025-03-16 07:04:32.976,608.31,0.575,608.32,27.666
LTCUSDT,2025-03-16 01:04:14.392,92.52,40.333,92.53,39.461
XRPUSDT,2025-03-16 00:17:51.766,2.3868,3900.0,2.3869,5663.0
ETHUSDT,2025-03-16 02:40:54.417,1927.06,66.7187,1927.07,29.8519
ETHUSDT,2025-03-16 04:27:47.542,1927.9,61.8892,1927.91,25.8159
ETHUSDT,2025-03-15 18:54:11.236,1933.07,8.791,1933.08,45.952
BNBUSDT,2025-03-16 06:17:20.517,607.29,40.052,607.3,0.175
ETHUSDT,2025-03-16 02:48:57.078,1923.89,9.3092,1923.9,61.3142
ETHUSDT,2025-03-15 22:32:26.402,1945.49,0.5491,1945.5,81.9917
XRPUSDT,2025-03-15 20:01:04.210,2.4036,7704.0,2.4037,10426.0
LTCUSDT,2025-03-15 23:32:24.239,92.4,117.718,92.41,144.836
LTCUSDT,2025-03-16 05:16:03.236,92.25,0.549,92.26,61.121
BNBUSDT,2025-03-15 20:42:19.852,613.16,3.321,613.17,14.104
BNBUSDT,2025-03-15 22:47:44.621,616.77,26.854,616.78,1.378
BTCUSDT,2025-03-15 21:44:38.773,84423.08,0.01317,84423.09,6.10655
ETHUSDT,2025-03-15 20:28:01.133,1944.79,27.3068,1944.8,41.0508
XRPUSDT,2025-03-16 02:12:45.914,2.365,7882.0,2.3651,5566.0
ETHUSDT,2025-03-15 19:48:52.098,1936.09,51.8306,1936.1,16.6923
BNBUSDT,2025-03-16 07:01:32.045,607.91,12.966,607.92,2.584
LTCUSDT,2025-03-16 00:07:34.708,92.09,3.345,92.1,73.455
BNBUSDT,2025-03-16 00:01:33.002,619.5,1.58,619.51,24.947
BTCUSDT,2025-03-15 18:51:10.552,84207.45,0.41463,84207.46,7.51224
LTCUSDT,2025-03-16 02:00:42.797,91.73,67.777,91.74,0.17
LTCUSDT,2025-03-16 01:31:32.483,92.27,131.914,92.28,0.278
BTCUSDT,2025-03-16 05:47:10.669,84305.95,1.60273,84305.96,5.07726
BTCUSDT,2025-03-16 01:25:31.057,84199.99,6.52947,84200.0,0.71104
XRPUSDT,2025-03-15 21:28:16.017,2.4127,478.0,2.4128,14543.0
LTCUSDT,2025-03-15 19:40:42.497,92.85,43.71,92.86,70.234
BNBUSDT,2025-03-16 00:53:11.389,622.11,34.306,622.12,4.635
BTCUSDT,2025-03-16 03:30:12.924,84120.0,2.61875,84120.01,5.16657
XRPUSDT,2025-03-15 19:08:17.328,2.4009,10701.0,2.401,7640.0
LTCUSDT,2025-03-15 22:39:42.672,93.11,49.215,93.12,90.868
XRPUSDT,2025-03-16 06:53:29.860,2.3917,17327.0,2.3918,2417.0
XRPUSDT,2025-03-15 22:01:57.793,2.4129,52.0,2.413,6659.0
ETHUSDT,2025-03-16 00:10:49.497,1937.59,85.2498,1937.6,6.1046
XRPUSDT,2025-03-15 22:49:45.142,2.3994,5514.0,2.3995,5455.0
LTCUSDT,2025-03-15 22:18:23.156,93.34,61.247,93.35,11.766
XRPUSDT,2025-03-16 06:15:20.090,2.3939,5370.0,2.394,2920.0
XRPUSDT,2025-03-16 02:21:48.212,2.3672,3587.0,2.3673,8808.0
LTCUSDT,2025-03-16 04:40:53.340,92.43,22.508,92.44,122.105
BTCUSDT,2025-03-15 19:00:15.151,84204.63,1.34175,84204.64,7.4103
LTCUSDT,2025-03-16 03:15:05.003,91.66,81.071,91.67,4.023
BTCUSDT,2025-03-15 19:26:23.690,84250.29,5.26346,84250.3,1.24937
LTCUSDT,2025-03-16 04:30:48.255,92.3,264.709,92.31,5.59
LTCUSDT,2025-03-16 03:43:28.701,92.04,58.869,92.05,4.038
ETHUSDT,2025-03-15 19:42:42.988,1932.82,25.0613,1932.83,37.8514
BNBUSDT,2025-03-16 04:29:47.993,607.67,13.51,607.68,5.079
BNBUSDT,2025-03-16 05:30:06.550,607.6,0.817,607.61,22.014
XRPUSDT,2025-03-15 23:25:56.482,2.3879,525.0,2.388,14649.0
BNBUSDT,2025-03-16 07:17:37.377,605.46,1.49,605.47,22.144
BTCUSDT,2025-03-16 04:57:58.305,84399.99,10.46701,84400.0,0.5573
BTCUSDT,2025-03-16 02:15:46.612,83774.55,7.50814,83774.56,0.02929
XRPUSDT,2025-03-15 19:16:21.325,2.3994,5569.0,2.3995,151.0
XRPUSDT,2025-03-16 06:14:19.843,2.3924,5594.0,2.3925,3749.0
XRPUSDT,2025-03-16 06:33:24.680,2.3925,11230.0,2.3926,5620.0
LTCUSDT,2025-03-16 01:58:42.353,91.79,41.511,91.8,17.736
ETHUSDT,2025-03-16 00:22:52.955,1937.69,59.8216,1937.7,10.116
BNBUSDT,2025-03-16 01:04:14.390,618.99,0.036,619.0,47.1
ETHUSDT,2025-03-16 02:56:58.940,1921.47,12.2506,1921.48,142.9566
XRPUSDT,2025-03-16 03:57:34.966,2.3824,3120.0,2.3825,10128.0
ETHUSDT,2025-03-16 01:37:35.849,1922.26,28.2408,1922.27,36.9283
BTCUSDT,2025-03-16 04:04:36.993,84335.39,5.10489,84335.4,2.22193
BTCUSDT,2025-03-15 23:31:08.518,84304.89,1.49811,84304.9,2.29532
BTCUSDT,2025-03-15 22:51:45.581,84341.74,1.78183,84341.75,1.66255
LTCUSDT,2025-03-16 03:24:07.516,91.92,201.117,91.93,0.434
BNBUSDT,2025-03-16 01:15:18.816,615.88,3.233,615.89,18.386
LTCUSDT,2025-03-16 02:36:53.535,91.82,173.354,91.83,7.239
ETHUSDT,2025-03-15 19:41:42.761,1932.82,2.1079,1932.83,128.0954
BTCUSDT,2025-03-16 02:56:58.936,83922.0,0.02449,83922.01,9.87606
BNBUSDT,2025-03-16 05:17:03.490,607.75,0.881,607.76,28.767
ETHUSDT,2025-03-16 04:12:39.632,1928.11,94.396,1928.12,12.3737
BTCUSDT,2025-03-16 00:37:03.759,84243.5,8.81627,84243.51,0.08116
ETHUSDT,2025-03-15 19:20:22.283,1933.46,72.2911,1933.47,15.5088
XRPUSDT,2025-03-16 02:53:58.260,2.3754,17023.0,2.3755,999.0
XRPUSDT,2025-03-15 20:18:44.769,2.4118,10190.0,2.4119,5591.0
LTCUSDT,2025-03-15 22:47:44.623,93.1,117.076,93.11,0.642
LTCUSDT,2025-03-15 22:23:24.327,93.19,61.599,93.2,24.228
BTCUSDT,2025-03-16 03:59:35.433,84332.95,9.29862,84332.96,0.00059
LTCUSDT,2025-03-15 22:10:18.562,93.31,51.203,93.32,48.971
BTCUSDT,2025-03-16 00:05:34.020,84360.51,4.31583,84360.52,1.34981
LTCUSDT,2025-03-15 21:42:38.309,93.49,45.264,93.5,201.277
XRPUSDT,2025-03-16 00:55:11.853,2.4022,1274.0,2.4023,15088.0
ETHUSDT,2025-03-16 07:00:31.813,1927.91,23.878,1927.92,95.1756
XRPUSDT,2025-03-15 22:40:42.897,2.3994,6978.0,2.3995,8396.0
BTCUSDT,2025-03-15 21:39:37.607,84426.21,2.5742,84426.22,2.34208
XRPUSDT,2025-03-15 22:54:47.086,2.403,4433.0,2.4031,3826.0
ETHUSDT,2025-03-15 21:13:05.408,1943.62,24.1813,1943.63,78.2346
BTCUSDT,2025-03-16 06:26:23.108,84314.1,3.03858,84314.11,0.83583
LTCUSDT,2025-03-16 04:35:49.431,92.2,62.463,92.21,32.213
BNBUSDT,2025-03-16 05:47:10.672,608.34,6.027,608.35,20.299
BTCUSDT,2025-03-15 18:52:10.777,84207.54,0.05825,84207.55,6.04818
LTCUSDT,2025-03-16 01:47:39.275,92.12,7.57,92.13,98.46
LTCUSDT,2025-03-15 21:21:08.769,93.02,0.057,93.03,72.074
LTCUSDT,2025-03-16 05:11:01.755,92.22,64.554,92.23,28.682
LTCUSDT,2025-03-15 20:59:39.575,93.03,35.58,93.04,26.952
BTCUSDT,2025-03-15 18:42:55.327,84160.37,4.3069,84160.38,1.09199
ETHUSDT,2025-03-16 07:08:34.225,1924.79,12.5369,1924.8,124.3869
XRPUSDT,2025-03-15 23:54:29.373,2.3913,3723.0,2.3914,8701.0
XRPUSDT,2025-03-16 06:29:23.816,2.3903,7180.0,2.3904,4495.0
BNBUSDT,2025-03-16 03:25:07.727,610.61,21.833,610.62,0.068
ETHUSDT,2025-03-15 21:21:08.767,1940.97,15.4319,1940.98,50.5403
BTCUSDT,2025-03-15 22:13:19.324,84380.75,1.18612,84380.76,2.48413
XRPUSDT,2025-03-16 02:46:56.602,2.3757,9373.0,2.3758,437.0
BNBUSDT,2025-03-16 05:05:00.065,608.85,25.189,608.86,12.069
ETHUSDT,2025-03-16 03:34:25.879,1928.76,93.8175,1928.77,12.1576
ETHUSDT,2025-03-16 05:27:05.826,1931.13,24.677,1931.14,52.5129
BTCUSDT,2025-03-16 01:55:41.379,83971.69,1.87365,83971.7,8.01866
LTCUSDT,2025-03-16 05:35:07.818,92.59,64.175,92.6,25.268
BTCUSDT,2025-03-16 03:40:28.037,84166.1,4.72044,84166.11,1.28468
ETHUSDT,2025-03-15 22:26:25.002,1944.27,26.7612,1944.28,64.2238
LTCUSDT,2025-03-16 03:20:06.172,91.74,58.607,91.75,135.032
XRPUSDT,2025-03-16 05:14:02.442,2.3866,8927.0,2.3867,6464.0
BTCUSDT,2025-03-16 06:13:19.585,84391.54,1.28513,84391.55,4.0285
BNBUSDT,2025-03-16 00:00:32.783,619.83,12.31,619.84,14.721
BNBUSDT,2025-03-16 00:58:12.965,618.78,1.78,618.79,29.693
ETHUSDT,2025-03-15 23:20:55.321,1940.66,61.2674,1940.67,33.5282
ETHUSDT,2025-03-16 04:02:36.435,1926.4,20.9002,1926.41,42.2093
XRPUSDT,2025-03-16 03:32:25.404,2.3781,6495.0,2.3782,13201.0
BNBUSDT,2025-03-16 06:56:30.807,607.74,13.522,607.75,4.048
LTCUSDT,2025-03-15 22:35:27.116,93.22,0.112,93.23,64.071
